Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17
hepatitis_e,abdominal_pain,vomiting,yellowing_of_eyes,fatigue,loss_of_appetite,stomach_bleeding,yellowish_skin,nausea,acute_liver_failure,joint_pain,dark_urine,,,,,,
hepatitis_e,stomach_bleeding,acute_liver_failure,dark_urine,,,,,,,,,,,,,,
hepatitis_e,yellowish_skin,abdominal_pain,nausea,stomach_bleeding,joint_pain,vomiting,,,,,,,,,,,
hepatitis_e,yellowish_skin,acute_liver_failure,fatigue,,,,,,,,,,,,,,
hepatitis_e,nausea,fatigue,yellowish_skin,dark_urine,stomach_bleeding,vomiting,acute_liver_failure,,,,,,,,,,
hepatitis_e,vomiting,loss_of_appetite,yellowish_skin,acute_liver_failure,nausea,joint_pain,coma,fatigue,,,,,,,,,
hepatitis_e,fatigue,coma,vomiting,stomach_bleeding,abdominal_pain,acute_liver_failure,yellowing_of_eyes,joint_pain,,,,,,,,,
hepatitis_e,yellowish_skin,dark_urine,coma,vomiting,,,,,,,,,,,,,
hepatitis_e,yellowing_of_eyes,high_fever,stomach_bleeding,vomiting,coma,,,,,,,,,,,,
hepatitis_e,yellowish_skin,stomach_bleeding,abdominal_pain,,,,,,,,,,,,,,
hepatitis_e,vomiting,coma,abdominal_pain,yellowing_of_eyes,acute_liver_failure,yellowish_skin,loss_of_appetite,dark_urine,fatigue,joint_pain,stomach_bleeding,,,,,,
hepatitis_e,yellowish_skin,nausea,vomiting,,,,,,,,,,,,,,
hepatitis_e,dark_urine,yellowish_skin,joint_pain,fatigue,vomiting,abdominal_pain,coma,acute_liver_failure,stomach_bleeding,high_fever,nausea,loss_of_appetite,yellowing_of_eyes,,,,
hepatitis_e,abdominal_pain,vomiting,yellowish_skin,fatigue,stomach_bleeding,high_fever,joint_pain,yellowing_of_eyes,coma,,,,,,,,
hepatitis_e,acute_liver_failure,yellowing_of_eyes,vomiting,joint_pain,loss_of_appetite,,,,,,,,,,,,
hepatitis_e,coma,stomach_bleeding,fatigue,acute_liver_failure,abdominal_pain,high_fever,,,,,,,,,,,
hepatitis_e,joint_pain,acute_liver_failure,abdominal_pain,yellowish_skin,high_fever,loss_of_appetite,yellowing_of_eyes,vomiting,stomach_bleeding,,,,,,,,
hepatitis_e,high_fever,yellowing_of_eyes,acute_liver_failure,nausea,stomach_bleeding,yellowish_skin,fatigue,vomiting,abdominal_pain,,,,,,,,
hepatitis_e,nausea,yellowing_of_eyes,yellowish_skin,acute_liver_failure,high_fever,vomiting,dark_urine,abdominal_pain,fatigue,stomach_bleeding,joint_pain,coma,,,,,
hepatitis_e,yellowing_of_eyes,high_fever,yellowish_skin,fatigue,stomach_bleeding,vomiting,dark_urine,loss_of_appetite,nausea,,,,,,,,
hepatitis_e,high_fever,stomach_bleeding,joint_pain,,,,,,,,,,,,,,
hepatitis_e,acute_liver_failure,nausea,fatigue,high_fever,,,,,,,,,,,,,
hepatitis_e,vomiting,yellowing_of_eyes,joint_pain,high_fever,stomach_bleeding,acute_liver_failure,coma,,,,,,,,,,
hepatitis_e,dark_urine,high_fever,loss_of_appetite,fatigue,,,,,,,,,,,,,
hepatitis_e,coma,acute_liver_failure,vomiting,dark_urine,yellowing_of_eyes,,,,,,,,,,,,
hepatitis_e,nausea,acute_liver_failure,abdominal_pain,yellowish_skin,loss_of_appetite,high_fever,stomach_bleeding,dark_urine,vomiting,,,,,,,,
hepatitis_e,nausea,dark_urine,high_fever,acute_liver_failure,loss_of_appetite,abdominal_pain,,,,,,,,,,,
hepatitis_e,nausea,joint_pain,yellowish_skin,coma,stomach_bleeding,loss_of_appetite,vomiting,,,,,,,,,,
hepatitis_e,stomach_bleeding,joint_pain,loss_of_appetite,,,,,,,,,,,,,,
hepatitis_e,yellowish_skin,high_fever,nausea,vomiting,stomach_bleeding,fatigue,loss_of_appetite,acute_liver_failure,yellowing_of_eyes,coma,joint_pain,,,,,,
hepatitis_e,stomach_bleeding,abdominal_pain,vomiting,yellowing_of_eyes,loss_of_appetite,dark_urine,fatigue,coma,acute_liver_failure,high_fever,,,,,,,
hepatitis_e,coma,yellowish_skin,loss_of_appetite,nausea,stomach_bleeding,fatigue,,,,,,,,,,,
hepatitis_e,high_fever,loss_of_appetite,fatigue,joint_pain,stomach_bleeding,coma,abdominal_pain,vomiting,yellowish_skin,dark_urine,,,,,,,
hepatitis_e,yellowish_skin,coma,dark_urine,abdominal_pain,,,,,,,,,,,,,
hepatitis_e,coma,vomiting,yellowish_skin,abdominal_pain,acute_liver_failure,nausea,joint_pain,,,,,,,,,,
hepatitis_e,yellowing_of_eyes,vomiting,high_fever,yellowish_skin,,,,,,,,,,,,,
hepatitis_e,stomach_bleeding,high_fever,acute_liver_failure,abdominal_pain,yellowing_of_eyes,fatigue,dark_urine,,,,,,,,,,
hepatitis_e,abdominal_pain,joint_pain,fatigue,coma,dark_urine,nausea,yellowish_skin,acute_liver_failure,yellowing_of_eyes,high_fever,,,,,,,
hepatitis_e,fatigue,vomiting,yellowish_skin,nausea,acute_liver_failure,abdominal_pain,,,,,,,,,,,
hepatitis_e,high_fever,acute_liver_failure,nausea,yellowing_of_eyes,dark_urine,vomiting,stomach_bleeding,coma,yellowish_skin,loss_of_appetite,joint_pain,abdominal_pain,,,,,
hepatitis_e,dark_urine,stomach_bleeding,loss_of_appetite,,,,,,,,,,,,,,
hepatitis_e,abdominal_pain,dark_urine,loss_of_appetite,high_fever,nausea,joint_pain,,,,,,,,,,,
hepatitis_e,vomiting,yellowing_of_eyes,fatigue,high_fever,,,,,,,,,,,,,
hepatitis_e,joint_pain,high_fever,loss_of_appetite,nausea,abdominal_pain,vomiting,stomach_bleeding,dark_urine,yellowish_skin,,,,,,,,
hepatitis_e,coma,fatigue,high_fever,acute_liver_failure,yellowing_of_eyes,dark_urine,joint_pain,nausea,stomach_bleeding,loss_of_appetite,,,,,,,
hepatitis_e,nausea,vomiting,yellowish_skin,yellowing_of_eyes,loss_of_appetite,high_fever,joint_pain,fatigue,coma,stomach_bleeding,abdominal_pain,acute_liver_failure,,,,,
hepatitis_e,abdominal_pain,coma,acute_liver_failure,high_fever,joint_pain,loss_of_appetite,dark_urine,fatigue,yellowish_skin,vomiting,nausea,stomach_bleeding,,,,,
hepatitis_e,high_fever,nausea,dark_urine,vomiting,yellowing_of_eyes,stomach_bleeding,yellowish_skin,fatigue,joint_pain,loss_of_appetite,,,,,,,
hepatitis_e,dark_urine,loss_of_appetite,abdominal_pain,fatigue,joint_pain,vomiting,stomach_bleeding,yellowish_skin,,,,,,,,,
hepatitis_e,acute_liver_failure,yellowish_skin,high_fever,,,,,,,,,,,,,,
hepatitis_e,fatigue,high_fever,joint_pain,stomach_bleeding,coma,,,,,,,,,,,,
hepatitis_e,high_fever,fatigue,yellowish_skin,loss_of_appetite,joint_pain,yellowing_of_eyes,,,,,,,,,,,
hepatitis_e,yellowing_of_eyes,fatigue,joint_pain,vomiting,high_fever,dark_urine,,,,,,,,,,,
hepatitis_e,stomach_bleeding,yellowish_skin,acute_liver_failure,nausea,fatigue,vomiting,yellowing_of_eyes,loss_of_appetite,high_fever,coma,joint_pain,abdominal_pain,dark_urine,,,,
hepatitis_e,abdominal_pain,fatigue,acute_liver_failure,,,,,,,,,,,,,,
hepatitis_e,vomiting,stomach_bleeding,fatigue,high_fever,coma,acute_liver_failure,yellowing_of_eyes,joint_pain,nausea,,,,,,,,
hepatitis_e,coma,fatigue,yellowish_skin,abdominal_pain,yellowing_of_eyes,dark_urine,,,,,,,,,,,
hepatitis_e,fatigue,yellowing_of_eyes,abdominal_pain,coma,high_fever,loss_of_appetite,acute_liver_failure,vomiting,yellowish_skin,nausea,,,,,,,
hepatitis_e,dark_urine,yellowish_skin,yellowing_of_eyes,high_fever,joint_pain,acute_liver_failure,loss_of_appetite,,,,,,,,,,
hepatitis_e,nausea,abdominal_pain,loss_of_appetite,vomiting,yellowing_of_eyes,fatigue,joint_pain,,,,,,,,,,
hepatitis_e,coma,stomach_bleeding,abdominal_pain,vomiting,acute_liver_failure,loss_of_appetite,,,,,,,,,,,
hepatitis_e,acute_liver_failure,yellowing_of_eyes,fatigue,joint_pain,abdominal_pain,stomach_bleeding,yellowish_skin,vomiting,dark_urine,,,,,,,,
hepatitis_e,joint_pain,abdominal_pain,yellowing_of_eyes,coma,vomiting,high_fever,,,,,,,,,,,
hepatitis_e,abdominal_pain,vomiting,dark_urine,stomach_bleeding,yellowing_of_eyes,coma,fatigue,nausea,acute_liver_failure,loss_of_appetite,joint_pain,,,,,,
hepatitis_e,nausea,loss_of_appetite,high_fever,,,,,,,,,,,,,,
hepatitis_e,stomach_bleeding,high_fever,acute_liver_failure,vomiting,abdominal_pain,,,,,,,,,,,,
hepatitis_e,yellowing_of_eyes,loss_of_appetite,vomiting,nausea,abdominal_pain,,,,,,,,,,,,
hepatitis_e,coma,dark_urine,loss_of_appetite,fatigue,,,,,,,,,,,,,
hepatitis_e,yellowish_skin,dark_urine,joint_pain,acute_liver_failure,yellowing_of_eyes,abdominal_pain,nausea,coma,loss_of_appetite,stomach_bleeding,high_fever,vomiting,fatigue,,,,
hepatitis_e,yellowing_of_eyes,vomiting,coma,high_fever,loss_of_appetite,acute_liver_failure,stomach_bleeding,yellowish_skin,fatigue,joint_pain,dark_urine,nausea,abdominal_pain,,,,
hepatitis_e,dark_urine,nausea,acute_liver_failure,vomiting,abdominal_pain,yellowish_skin,coma,fatigue,,,,,,,,,
hepatitis_e,fatigue,vomiting,abdominal_pain,stomach_bleeding,acute_liver_failure,loss_of_appetite,yellowing_of_eyes,,,,,,,,,,
hepatitis_e,abdominal_pain,vomiting,fatigue,acute_liver_failure,yellowish_skin,joint_pain,yellowing_of_eyes,high_fever,dark_urine,loss_of_appetite,,,,,,,
hepatitis_e,nausea,loss_of_appetite,joint_pain,acute_liver_failure,yellowing_of_eyes,abdominal_pain,dark_urine,fatigue,vomiting,high_fever,yellowish_skin,,,,,,
hepatitis_e,dark_urine,vomiting,stomach_bleeding,abdominal_pain,yellowish_skin,fatigue,high_fever,nausea,yellowing_of_eyes,joint_pain,acute_liver_failure,coma,loss_of_appetite,,,,
hepatitis_e,abdominal_pain,high_fever,dark_urine,acute_liver_failure,joint_pain,yellowing_of_eyes,fatigue,,,,,,,,,,
hepatitis_e,stomach_bleeding,yellowing_of_eyes,nausea,joint_pain,abdominal_pain,,,,,,,,,,,,
hepatitis_e,acute_liver_failure,loss_of_appetite,joint_pain,,,,,,,,,,,,,,
hepatitis_e,high_fever,stomach_bleeding,nausea,yellowing_of_eyes,abdominal_pain,loss_of_appetite,yellowish_skin,fatigue,joint_pain,,,,,,,,
hepatitis_e,stomach_bleeding,acute_liver_failure,abdominal_pain,fatigue,yellowing_of_eyes,vomiting,joint_pain,coma,nausea,yellowish_skin,loss_of_appetite,dark_urine,,,,,
hepatitis_e,vomiting,abdominal_pain,coma,joint_pain,yellowish_skin,acute_liver_failure,nausea,dark_urine,stomach_bleeding,high_fever,loss_of_appetite,,,,,,
hepatitis_e,abdominal_pain,high_fever,nausea,coma,stomach_bleeding,vomiting,,,,,,,,,,,
hepatitis_e,yellowish_skin,high_fever,fatigue,vomiting,acute_liver_failure,nausea,stomach_bleeding,dark_urine,abdominal_pain,,,,,,,,
hepatitis_e,abdominal_pain,yellowing_of_eyes,acute_liver_failure,yellowish_skin,nausea,,,,,,,,,,,,
hepatitis_e,fatigue,joint_pain,high_fever,nausea,stomach_bleeding,dark_urine,loss_of_appetite,,,,,,,,,,
hepatitis_e,nausea,high_fever,vomiting,yellowish_skin,yellowing_of_eyes,acute_liver_failure,coma,joint_pain,stomach_bleeding,fatigue,abdominal_pain,,,,,,
hepatitis_e,fatigue,dark_urine,coma,yellowish_skin,joint_pain,stomach_bleeding,high_fever,vomiting,loss_of_appetite,,,,,,,,
hepatitis_e,abdominal_pain,acute_liver_failure,fatigue,yellowish_skin,high_fever,joint_pain,dark_urine,loss_of_appetite,,,,,,,,,
hepatitis_e,nausea,yellowish_skin,stomach_bleeding,coma,yellowing_of_eyes,joint_pain,acute_liver_failure,vomiting,loss_of_appetite,fatigue,,,,,,,
hepatitis_e,abdominal_pain,coma,stomach_bleeding,acute_liver_failure,fatigue,yellowish_skin,,,,,,,,,,,
alcoholic_hepatitis,history_of_alcohol_consumption,yellowish_skin,swelling_of_stomach,vomiting,abdominal_pain,,,,,,,,,,,,
alcoholic_hepatitis,vomiting,abdominal_pain,fluid_overload,history_of_alcohol_consumption,distention_of_abdomen,,,,,,,,,,,,
alcoholic_hepatitis,yellowish_skin,fluid_overload,abdominal_pain,history_of_alcohol_consumption,,,,,,,,,,,,,
alcoholic_hepatitis,abdominal_pain,distention_of_abdomen,fluid_overload,vomiting,yellowish_skin,swelling_of_stomach,history_of_alcohol_consumption,,,,,,,,,,
alcoholic_hepatitis,vomiting,fluid_overload,distention_of_abdomen,,,,,,,,,,,,,,
alcoholic_hepatitis,distention_of_abdomen,swelling_of_stomach,vomiting,fluid_overload,abdominal_pain,history_of_alcohol_consumption,,,,,,,,,,,
alcoholic_hepatitis,distention_of_abdomen,vomiting,yellowish_skin,swelling_of_stomach,,,,,,,,,,,,,
alcoholic_hepatitis,yellowish_skin,swelling_of_stomach,abdominal_pain,fluid_overload,,,,,,,,,,,,,
alcoholic_hepatitis,swelling_of_stomach,vomiting,history_of_alcohol_consumption,,,,,,,,,,,,,,
alcoholic_hepatitis,fluid_overload,distention_of_abdomen,history_of_alcohol_consumption,,,,,,,,,,,,,,
alcoholic_hepatitis,fluid_overload,abdominal_pain,swelling_of_stomach,vomiting,yellowish_skin,history_of_alcohol_consumption,,,,,,,,,,,
alcoholic_hepatitis,history_of_alcohol_consumption,distention_of_abdomen,vomiting,fluid_overload,swelling_of_stomach,abdominal_pain,yellowish_skin,,,,,,,,,,
alcoholic_hepatitis,distention_of_abdomen,vomiting,abdominal_pain,,,,,,,,,,,,,,
alcoholic_hepatitis,vomiting,distention_of_abdomen,yellowish_skin,fluid_overload,swelling_of_stomach,history_of_alcohol_consumption,,,,,,,,,,,
alcoholic_hepatitis,swelling_of_stomach,history_of_alcohol_consumption,fluid_overload,abdominal_pain,distention_of_abdomen,,,,,,,,,,,,
alcoholic_hepatitis,fluid_overload,distention_of_abdomen,vomiting,swelling_of_stomach,history_of_alcohol_consumption,,,,,,,,,,,,
alcoholic_hepatitis,history_of_alcohol_consumption,yellowish_skin,swelling_of_stomach,abdominal_pain,distention_of_abdomen,fluid_overload,vomiting,,,,,,,,,,
alcoholic_hepatitis,vomiting,abdominal_pain,distention_of_abdomen,,,,,,,,,,,,,,
alcoholic_hepatitis,fluid_overload,vomiting,distention_of_abdomen,,,,,,,,,,,,,,
alcoholic_hepatitis,abdominal_pain,vomiting,distention_of_abdomen,fluid_overload,history_of_alcohol_consumption,swelling_of_stomach,yellowish_skin,,,,,,,,,,
alcoholic_hepatitis,swelling_of_stomach,abdominal_pain,vomiting,yellowish_skin,fluid_overload,distention_of_abdomen,history_of_alcohol_consumption,,,,,,,,,,
alcoholic_hepatitis,yellowish_skin,distention_of_abdomen,history_of_alcohol_consumption,fluid_overload,,,,,,,,,,,,,
alcoholic_hepatitis,yellowish_skin,swelling_of_stomach,abdominal_pain,,,,,,,,,,,,,,
alcoholic_hepatitis,abdominal_pain,swelling_of_stomach,vomiting,distention_of_abdomen,yellowish_skin,,,,,,,,,,,,
alcoholic_hepatitis,history_of_alcohol_consumption,fluid_overload,abdominal_pain,,,,,,,,,,,,,,
alcoholic_hepatitis,distention_of_abdomen,fluid_overload,swelling_of_stomach,vomiting,,,,,,,,,,,,,
alcoholic_hepatitis,history_of_alcohol_consumption,vomiting,abdominal_pain,yellowish_skin,swelling_of_stomach,,,,,,,,,,,,
alcoholic_hepatitis,swelling_of_stomach,fluid_overload,vomiting,distention_of_abdomen,history_of_alcohol_consumption,abdominal_pain,,,,,,,,,,,
alcoholic_hepatitis,fluid_overload,vomiting,history_of_alcohol_consumption,yellowish_skin,distention_of_abdomen,abdominal_pain,,,,,,,,,,,
alcoholic_hepatitis,swelling_of_stomach,fluid_overload,distention_of_abdomen,vomiting,history_of_alcohol_consumption,,,,,,,,,,,,
alcoholic_hepatitis,yellowish_skin,history_of_alcohol_consumption,swelling_of_stomach,vomiting,fluid_overload,distention_of_abdomen,,,,,,,,,,,
alcoholic_hepatitis,yellowish_skin,fluid_overload,abdominal_pain,,,,,,,,,,,,,,
alcoholic_hepatitis,abdominal_pain,vomiting,swelling_of_stomach,yellowish_skin,distention_of_abdomen,,,,,,,,,,,,
alcoholic_hepatitis,vomiting,swelling_of_stomach,history_of_alcohol_consumption,distention_of_abdomen,abdominal_pain,fluid_overload,yellowish_skin,,,,,,,,,,
alcoholic_hepatitis,fluid_overload,abdominal_pain,history_of_alcohol_consumption,vomiting,swelling_of_stomach,distention_of_abdomen,yellowish_skin,,,,,,,,,,
alcoholic_hepatitis,vomiting,distention_of_abdomen,swelling_of_stomach,yellowish_skin,history_of_alcohol_consumption,abdominal_pain,fluid_overload,,,,,,,,,,
alcoholic_hepatitis,fluid_overload,history_of_alcohol_consumption,distention_of_abdomen,yellowish_skin,swelling_of_stomach,vomiting,,,,,,,,,,,
alcoholic_hepatitis,yellowish_skin,history_of_alcohol_consumption,abdominal_pain,vomiting,,,,,,,,,,,,,
alcoholic_hepatitis,vomiting,history_of_alcohol_consumption,abdominal_pain,,,,,,,,,,,,,,
alcoholic_hepatitis,history_of_alcohol_consumption,fluid_overload,vomiting,distention_of_abdomen,abdominal_pain,yellowish_skin,,,,,,,,,,,
alcoholic_hepatitis,distention_of_abdomen,history_of_alcohol_consumption,vomiting,abdominal_pain,yellowish_skin,fluid_overload,swelling_of_stomach,,,,,,,,,,
alcoholic_hepatitis,abdominal_pain,distention_of_abdomen,yellowish_skin,swelling_of_stomach,fluid_overload,history_of_alcohol_consumption,,,,,,,,,,,
alcoholic_hepatitis,distention_of_abdomen,swelling_of_stomach,abdominal_pain,history_of_alcohol_consumption,vomiting,yellowish_skin,fluid_overload,,,,,,,,,,
alcoholic_hepatitis,fluid_overload,abdominal_pain,distention_of_abdomen,swelling_of_stomach,history_of_alcohol_consumption,vomiting,yellowish_skin,,,,,,,,,,
alcoholic_hepatitis,distention_of_abdomen,vomiting,abdominal_pain,history_of_alcohol_consumption,fluid_overload,,,,,,,,,,,,
alcoholic_hepatitis,distention_of_abdomen,fluid_overload,yellowish_skin,history_of_alcohol_consumption,vomiting,,,,,,,,,,,,
alcoholic_hepatitis,yellowish_skin,fluid_overload,abdominal_pain,,,,,,,,,,,,,,
alcoholic_hepatitis,fluid_overload,swelling_of_stomach,history_of_alcohol_consumption,vomiting,,,,,,,,,,,,,
alcoholic_hepatitis,distention_of_abdomen,history_of_alcohol_consumption,vomiting,swelling_of_stomach,fluid_overload,yellowish_skin,,,,,,,,,,,
alcoholic_hepatitis,swelling_of_stomach,fluid_overload,vomiting,,,,,,,,,,,,,,
alcoholic_hepatitis,yellowish_skin,history_of_alcohol_consumption,fluid_overload,abdominal_pain,swelling_of_stomach,vomiting,,,,,,,,,,,
alcoholic_hepatitis,distention_of_abdomen,yellowish_skin,abdominal_pain,fluid_overload,swelling_of_stomach,vomiting,history_of_alcohol_consumption,,,,,,,,,,
alcoholic_hepatitis,fluid_overload,vomiting,abdominal_pain,history_of_alcohol_consumption,yellowish_skin,distention_of_abdomen,swelling_of_stomach,,,,,,,,,,
alcoholic_hepatitis,history_of_alcohol_consumption,distention_of_abdomen,fluid_overload,swelling_of_stomach,,,,,,,,,,,,,
alcoholic_hepatitis,vomiting,distention_of_abdomen,yellowish_skin,swelling_of_stomach,abdominal_pain,,,,,,,,,,,,
alcoholic_hepatitis,distention_of_abdomen,history_of_alcohol_consumption,yellowish_skin,swelling_of_stomach,abdominal_pain,,,,,,,,,,,,
alcoholic_hepatitis,vomiting,distention_of_abdomen,swelling_of_stomach,history_of_alcohol_consumption,yellowish_skin,,,,,,,,,,,,
alcoholic_hepatitis,history_of_alcohol_consumption,vomiting,yellowish_skin,fluid_overload,abdominal_pain,distention_of_abdomen,,,,,,,,,,,
alcoholic_hepatitis,vomiting,history_of_alcohol_consumption,yellowish_skin,distention_of_abdomen,abdominal_pain,swelling_of_stomach,,,,,,,,,,,
alcoholic_hepatitis,abdominal_pain,vomiting,fluid_overload,yellowish_skin,swelling_of_stomach,distention_of_abdomen,history_of_alcohol_consumption,,,,,,,,,,
alcoholic_hepatitis,distention_of_abdomen,abdominal_pain,fluid_overload,history_of_alcohol_consumption,,,,,,,,,,,,,
alcoholic_hepatitis,fluid_overload,vomiting,yellowish_skin,,,,,,,,,,,,,,
alcoholic_hepatitis,fluid_overload,yellowish_skin,vomiting,distention_of_abdomen,abdominal_pain,history_of_alcohol_consumption,,,,,,,,,,,
alcoholic_hepatitis,swelling_of_stomach,fluid_overload,vomiting,distention_of_abdomen,history_of_alcohol_consumption,yellowish_skin,abdominal_pain,,,,,,,,,,
alcoholic_hepatitis,vomiting,history_of_alcohol_consumption,yellowish_skin,,,,,,,,,,,,,,
alcoholic_hepatitis,abdominal_pain,vomiting,history_of_alcohol_consumption,distention_of_abdomen,yellowish_skin,swelling_of_stomach,fluid_overload,,,,,,,,,,
alcoholic_hepatitis,abdominal_pain,history_of_alcohol_consumption,distention_of_abdomen,,,,,,,,,,,,,,
alcoholic_hepatitis,fluid_overload,history_of_alcohol_consumption,abdominal_pain,,,,,,,,,,,,,,
alcoholic_hepatitis,swelling_of_stomach,fluid_overload,yellowish_skin,,,,,,,,,,,,,,
alcoholic_hepatitis,yellowish_skin,distention_of_abdomen,swelling_of_stomach,history_of_alcohol_consumption,abdominal_pain,vomiting,fluid_overload,,,,,,,,,,
alcoholic_hepatitis,yellowish_skin,history_of_alcohol_consumption,abdominal_pain,distention_of_abdomen,vomiting,,,,,,,,,,,,
alcoholic_hepatitis,swelling_of_stomach,fluid_overload,distention_of_abdomen,abdominal_pain,yellowish_skin,vomiting,,,,,,,,,,,
alcoholic_hepatitis,history_of_alcohol_consumption,swelling_of_stomach,yellowish_skin,,,,,,,,,,,,,,
alcoholic_hepatitis,fluid_overload,swelling_of_stomach,yellowish_skin,distention_of_abdomen,history_of_alcohol_consumption,vomiting,,,,,,,,,,,
alcoholic_hepatitis,fluid_overload,vomiting,swelling_of_stomach,distention_of_abdomen,yellowish_skin,history_of_alcohol_consumption,abdominal_pain,,,,,,,,,,
alcoholic_hepatitis,history_of_alcohol_consumption,distention_of_abdomen,vomiting,abdominal_pain,fluid_overload,yellowish_skin,swelling_of_stomach,,,,,,,,,,
alcoholic_hepatitis,yellowish_skin,fluid_overload,history_of_alcohol_consumption,,,,,,,,,,,,,,
alcoholic_hepatitis,yellowish_skin,vomiting,fluid_overload,abdominal_pain,distention_of_abdomen,history_of_alcohol_consumption,,,,,,,,,,,
alcoholic_hepatitis,abdominal_pain,swelling_of_stomach,vomiting,history_of_alcohol_consumption,,,,,,,,,,,,,
alcoholic_hepatitis,vomiting,swelling_of_stomach,fluid_overload,yellowish_skin,distention_of_abdomen,abdominal_pain,history_of_alcohol_consumption,,,,,,,,,,
alcoholic_hepatitis,yellowish_skin,vomiting,swelling_of_stomach,history_of_alcohol_consumption,distention_of_abdomen,fluid_overload,abdominal_pain,,,,,,,,,,
alcoholic_hepatitis,history_of_alcohol_consumption,abdominal_pain,yellowish_skin,swelling_of_stomach,distention_of_abdomen,fluid_overload,vomiting,,,,,,,,,,
alcoholic_hepatitis,yellowish_skin,fluid_overload,swelling_of_stomach,,,,,,,,,,,,,,
alcoholic_hepatitis,history_of_alcohol_consumption,distention_of_abdomen,abdominal_pain,,,,,,,,,,,,,,
alcoholic_hepatitis,abdominal_pain,distention_of_abdomen,vomiting,yellowish_skin,fluid_overload,,,,,,,,,,,,
alcoholic_hepatitis,vomiting,yellowish_skin,swelling_of_stomach,abdominal_pain,distention_of_abdomen,,,,,,,,,,,,
alcoholic_hepatitis,fluid_overload,vomiting,swelling_of_stomach,,,,,,,,,,,,,,
alcoholic_hepatitis,abdominal_pain,vomiting,yellowish_skin,swelling_of_stomach,history_of_alcohol_consumption,,,,,,,,,,,,
alcoholic_hepatitis,fluid_overload,vomiting,swelling_of_stomach,distention_of_abdomen,abdominal_pain,,,,,,,,,,,,
alcoholic_hepatitis,yellowish_skin,swelling_of_stomach,history_of_alcohol_consumption,,,,,,,,,,,,,,
alcoholic_hepatitis,yellowish_skin,fluid_overload,vomiting,distention_of_abdomen,swelling_of_stomach,abdominal_pain,history_of_alcohol_consumption,,,,,,,,,,
alcoholic_hepatitis,distention_of_abdomen,yellowish_skin,vomiting,history_of_alcohol_consumption,swelling_of_stomach,abdominal_pain,fluid_overload,,,,,,,,,,
alcoholic_hepatitis,distention_of_abdomen,abdominal_pain,swelling_of_stomach,fluid_overload,vomiting,yellowish_skin,history_of_alcohol_consumption,,,,,,,,,,
alcoholic_hepatitis,yellowish_skin,vomiting,distention_of_abdomen,fluid_overload,abdominal_pain,swelling_of_stomach,history_of_alcohol_consumption,,,,,,,,,,
